open_id,post_date,branch,department,filled,fill_date,duration
0NsXaovlRXiwJPW0Cb4-2w,2023-01-12,D,Information Technology,1,2023-02-11,30
Y1DfqUB1TGyIfTatM-wJRQ,2023-01-12,H,Customer Service and Support,1,2023-02-06,25
p1M2I7RvQkiNPDV5dPtrtA,2023-01-12,H,Human Resources,1,2023-02-15,34
AqdN0vnwSPu0x529Pd-R7w,2023-01-12,J,Information Technology,1,2023-02-16,35
yyBUCps2TGeHVLRG9bZjvQ,2023-01-13,C,Finance and Accounting,1,2023-01-15,2
83zLRfTQTfuxhhrFPjcU0Q,2023-01-13,C,Human Resources,1,2023-01-31,18
XQZY4krsT9mqKpQiKcA7Qw,2023-01-13,H,Finance and Accounting,1,2023-02-13,31
0ADRXNPMTASNAetZ756kWA,2023-01-13,I,Human Resources,1,2023-02-14,32
Fng6mq4fR7aNYpcXBHH2GQ,2023-01-14,C,Sales,1,2023-01-27,13
KQJg4VD5SI69dFMtkYFECg,2023-01-14,D,Sales,1,2023-01-31,17
FttWKBOpQMma8Vw05_y_UA,2023-01-14,H,Sales,1,2023-02-28,45
ASpZumwlS1eQD8vBhpSATg,2023-01-14,I,Sales,1,2023-02-28,45
s09ngFlMTjW-mUBNADXTcg,2023-01-14,J,Finance and Accounting,1,2023-03-02,47
mjpGr9oKSWiQvIHjP6YhUQ,2023-01-14,J,Human Resources,1,2023-03-08,53
fAEakcM0RzajJI2rczJfxA,2023-01-15,A,Finance and Accounting,1,2023-02-23,39
EoyETuOiQ5-gO7-u2SS-Lg,2023-01-15,B,Marketing,1,2023-02-14,30
m_U-thLFR6ezzvos3ulldw,2023-01-15,D,Sales,1,2023-02-12,28
hC0Wefv_SKW5br5TgW7Kdg,2023-01-15,E,Sales,1,2023-02-19,35
83sGV41_QYaVBpisPF5Ifw,2023-01-15,F,Sales,1,2023-03-06,50
JSa2spXhQiSUM7s7bmUXmQ,2023-01-15,G,Human Resources,1,2023-02-06,22
BK76XagjSGGzCbzGnbvfDQ,2023-01-15,G,Marketing,1,2023-01-31,16
QSGTPXOiS4mfQyFENzk0ig,2023-01-15,H,Human Resources,1,2023-02-20,36
SoQE5tEGRkypI7onusKAsg,2023-01-16,B,Information Technology,1,2023-02-03,18
3yS6iR3qTKyXiARFy-fZ6w,2023-01-16,B,Marketing,1,2023-02-19,34
m0oGKg0bQIGBruS2D5dXsg,2023-01-16,C,Finance and Accounting,1,2023-01-25,9
5JKMgbnYRIutxJmK1R4Lcg,2023-01-17,A,Finance and Accounting,1,2023-02-15,29
AeYHQlJDTuqspBTH_VFrZA,2023-01-17,C,Customer Service and Support,1,2023-01-17,0
P4uGk1rkRRiTHVoydn1Fcw,2023-01-17,D,Sales,1,2023-02-19,33
GCWgjROpSJmdicslkznQ3g,2023-01-17,H,Sales,1,2023-02-14,28
NeEyjDYRR-mUcowIx6hRHA,2023-01-18,B,Human Resources,1,2023-02-27,40
rMX_1Bk8QnCYFHN13HD5Ng,2023-01-18,D,Customer Service and Support,1,2023-01-31,13
_avPFsnERiaCHlYcelYkjw,2023-01-18,D,Sales,1,2023-02-18,31
bcBeqa8YT0Sj4En157hgDA,2023-01-18,F,Sales,1,2023-03-04,45
PheYQ3udTgeFPucc_6kO2Q,2023-01-18,I,Sales,1,2023-02-27,40
vqSOk0okSWi8QYMowxJSeg,2023-01-18,J,Customer Service and Support,1,2023-02-16,29
zWZcxxaHQFGrhM9elZkyHg,2023-01-19,B,Information Technology,1,2023-02-21,33
gbCLYgqeQTuD-s-dxtwdmw,2023-01-19,D,Sales,1,2023-02-07,19
lTMYaM7CRpuTRyP0yEv23A,2023-01-19,H,Sales,1,2023-02-15,27
oRJ1eQ77SyiYe2fuaHIaBQ,2023-01-20,B,Marketing,1,2023-02-27,38
vpyk0qxKRUi09-7U3eZ7-g,2023-01-20,C,Marketing,1,2023-02-03,14
th7ZbsBmRX2PbrI41kdrMg,2023-01-20,F,Finance and Accounting,1,2023-03-01,40
uU_gt7ewT6uggc0OMvKpPA,2023-01-20,F,Marketing,1,2023-03-13,52
BBWq_n1PStK8bWGNgbDIJg,2023-01-20,G,Customer Service and Support,1,2023-01-22,2
ZofDpP7GS7CGNod1cgU9ZQ,2023-01-20,I,Customer Service and Support,1,2023-02-21,32
Cw5hs0IdSbug8sOcdpJK2w,2023-01-20,I,Finance and Accounting,1,2023-02-23,34
K0YY5N5ITNOnyV6qImz-aQ,2023-01-21,A,Human Resources,1,2023-02-21,31
RytpyogASV-xw0coMoRtTQ,2023-01-21,D,Customer Service and Support,1,2023-01-26,5
qa3RrXdTRlyAG2qiyWQ_dw,2023-01-21,G,Marketing,1,2023-02-09,19
23Xhx1sSRdKPuermQZWJpw,2023-01-21,J,Finance and Accounting,1,2023-02-23,33
-4gR68oqQNKuNtgvXbHzwA,2023-01-21,J,Human Resources,1,2023-02-28,38
OtY2i1LiTTilFSSVZoL4mA,2023-01-22,A,Sales,1,2023-02-21,30
rfp0rgbYQXOt5wFHrDC33A,2023-01-22,D,Finance and Accounting,1,2023-02-08,17
uJD3udAgQY-f-BVZBfpOvg,2023-01-22,E,Customer Service and Support,1,2023-02-10,19
MhYHGY9ISVeUOwgwnwr3Cw,2023-01-22,E,Marketing,1,2023-02-17,26
NNlFaTNlQ--Kjg13mv8Fpw,2023-01-22,G,Customer Service and Support,1,2023-02-03,12
mRc292-oQ9SkVvOPkYnyCA,2023-01-22,I,Marketing,1,2023-02-28,37
voDca7bgTLqcEz7k9gWv4A,2023-01-23,C,Marketing,1,2023-02-22,30
mMWdiGQ-TNKnOFR24-g9Rw,2023-01-23,D,Customer Service and Support,1,2023-02-24,32
jI3HChzGSl60cloqCIfRFA,2023-01-23,D,Marketing,1,2023-02-20,28
Q-jn399VReSFnS15CJjlDw,2023-01-23,G,Customer Service and Support,1,2023-02-10,18
QjjLvLnFQWCD6TH7165eFg,2023-01-23,G,Human Resources,1,2023-02-03,11
kORmW0-kTTyjLKqyeh-EXQ,2023-01-23,H,Human Resources,1,2023-03-07,43
wetHNzaLToCHei-V8YYxJA,2023-01-24,F,Finance and Accounting,1,2023-03-13,48
di-u47tWTG6uj1yJ0Es4ng,2023-01-24,J,Finance and Accounting,1,2023-02-16,23
vN9JVckjQ1-fbjuJp2r5ww,2023-01-25,C,Finance and Accounting,1,2023-01-29,4
Nemr6m5jSkeyCmwYLj8cnw,2023-01-25,C,Information Technology,1,2023-01-26,1
mi6BrrPtQZaZJf-beCU4rQ,2023-01-25,F,Customer Service and Support,1,2023-03-03,37
-g8L4kuIRs6WZUUAaCHgvg,2023-01-25,J,Marketing,1,2023-03-03,37
_cKxoXUSQBGGmSC7A5eXMQ,2023-01-25,J,Sales,1,2023-03-12,46
qP89Wa6HQRejEm-T9o1bKw,2023-01-26,F,Finance and Accounting,1,2023-03-01,34
0g5eJEBRS12GPFwr_C4dcg,2023-01-26,G,Finance and Accounting,1,2023-02-07,12
g56U_aaZTq6x38-F7jQEPQ,2023-01-27,A,Customer Service and Support,1,2023-02-06,10
3GMsvAjzRbu8OF2_cTiq5w,2023-01-27,E,Human Resources,1,2023-02-24,28
KqAK21XtQGyd2v-roPicMQ,2023-01-27,F,Sales,1,2023-03-03,35
HZa32mIPRp6SNOJ-SOiCxw,2023-01-27,G,Customer Service and Support,1,2023-02-26,30
coKkpIViSoG-AGpJ31A7YQ,2023-01-27,G,Finance and Accounting,1,2023-02-17,21
g2xdHmsWSQGttaGDMcrNWA,2023-01-27,I,Marketing,1,2023-02-28,32
5zGWn3vQTTmIUcfkoU3IWg,2023-01-27,J,Human Resources,1,2023-03-14,46
LsYRj00sSUeM3mw6ZmKh0w,2023-01-28,B,Sales,1,2023-03-12,43
NgCivODGQoqQbR_4VcACGw,2023-01-28,C,Information Technology,1,2023-02-04,7
6fRcqIPJRNOhsPrgidqV3Q,2023-01-28,E,Sales,1,2023-02-08,11
UE5CvXxyRya0Rb0VSMcLnw,2023-01-28,E,Sales,1,2023-02-09,12
8Ft9WcQgS0alcQarNALpiw,2023-01-28,H,Sales,1,2023-02-27,30
U054vgPVQ_CoOEgoZnQQag,2023-01-28,H,Sales,1,2023-02-24,27
5zBRNIoESnCFGgvxLxao1g,2023-01-28,J,Finance and Accounting,1,2023-03-06,37
tq4JYg4sQb-ujDmqd047cg,2023-01-28,J,Human Resources,1,2023-03-07,38
oGDEw99nTCO1hvHZv2xG-w,2023-01-28,J,Information Technology,1,2023-03-16,47
HTEJwmTJTpGzXOT5n0SDGw,2023-01-29,B,Customer Service and Support,1,2023-03-02,32
uORX0-NwSXmLW7pGmwPMWA,2023-01-29,C,Finance and Accounting,1,2023-02-07,9
3UswfX_JRF6hWBlcFZ_DQA,2023-01-30,B,Information Technology,1,2023-02-25,26
osYpnhBVST2tgBv_sA2Uzg,2023-01-30,F,Customer Service and Support,1,2023-03-02,31
4p6PP41cRRWR8jKjjy-NKA,2023-01-30,H,Information Technology,1,2023-02-23,24
ZGnK4OxuTAal0r2JFjSVew,2023-01-30,I,Marketing,1,2023-03-22,51
S2AAo7eGS6mvSPy4WjEDmQ,2023-01-31,D,Finance and Accounting,1,2023-02-26,26
D_5QpySJSfqxQSOqkqC6iA,2023-01-31,H,Information Technology,1,2023-03-03,31
8tLLiQtARQCW8RIDl0WEyw,2023-01-31,J,Customer Service and Support,1,2023-03-02,30
aOgIx_JqQrK4x6RufYo6mg,2023-01-31,J,Information Technology,1,2023-03-10,38
mWgPpLC6RHupGtcxDRNlQA,2023-02-01,C,Marketing,1,2023-02-16,15
IXIpa12QQE-DRnfI1NzoQg,2023-02-01,E,Marketing,1,2023-03-10,37
7UvKyc-LRbyI1zxgPVJQAg,2023-02-01,F,Information Technology,1,2023-03-08,35
pVwx8UbZQ9mCcZhowT6h_w,2023-02-01,G,Customer Service and Support,1,2023-02-22,21
AZQTUIVEQhCcpR7clwemaQ,2023-02-01,H,Customer Service and Support,1,2023-02-21,20
r7ji9SSTTa-T9_oKQADtqA,2023-02-01,H,Finance and Accounting,1,2023-03-08,35
9txUi5YOSuSMrC_1c9TWlQ,2023-02-01,J,Marketing,1,2023-03-15,42
MjWN0XHhTQOn_yBVCP2HXQ,2023-02-02,B,Information Technology,1,2023-03-13,39
43kCKvNxTp6VtAP_herO1w,2023-02-02,B,Marketing,1,2023-03-26,52
Ck3gINPeTb2e_2SqVMbYPQ,2023-02-02,E,Human Resources,1,2023-02-21,19
eP_27F5fRUOo8UBiDrQlLw,2023-02-02,E,Marketing,1,2023-03-08,34
mDFaGt0sR1uGTmaIg2p76g,2023-02-03,C,Finance and Accounting,1,2023-02-20,17
N8uMGj3VS-qX24bpRaVNOw,2023-02-03,D,Finance and Accounting,1,2023-02-20,17
4MZwtH0mRJGWngnMtRiE4A,2023-02-03,F,Marketing,1,2023-03-09,34
5VZLkCZ3THOHEnvHIPRNZw,2023-02-03,H,Marketing,1,2023-03-07,32
cTS6FuGtTZ2Fn4LuLjiAFQ,2023-02-03,I,Customer Service and Support,1,2023-03-05,30
rJGuQQO_RLeUY-xA_AXukg,2023-02-04,A,Sales,1,2023-03-05,29
OAcbwQzCS9uFx7SkCs69JA,2023-02-04,B,Finance and Accounting,1,2023-03-11,35
w0ov-aWSTqiL8oERCer8hg,2023-02-04,C,Human Resources,1,2023-02-18,14
G9G0GRo2SI-3zvGAHglXqQ,2023-02-04,E,Customer Service and Support,1,2023-02-13,9
WNXnKQWWTx-SC5ffaJ-Hlg,2023-02-04,F,Customer Service and Support,1,2023-02-27,23
FH0qlaEDTjmZwvQfmBrtkg,2023-02-04,F,Marketing,1,2023-02-26,22
YH8BB7StRE-6Fjo2-jf7qA,2023-02-04,G,Sales,1,2023-02-27,23
YnWarmOiRVe_Lw7bo4ERsg,2023-02-04,G,Sales,1,2023-02-26,22
SqxiPqtdRdmNCYPoLKgAhQ,2023-02-04,H,Customer Service and Support,1,2023-02-22,18
bNghuYCKT1-wq53_xnXRKg,2023-02-04,I,Finance and Accounting,1,2023-03-17,41
wUWFyyvrTayL2GGzcgqsXg,2023-02-04,I,Human Resources,1,2023-03-21,45
5k8ceMGyQPqnaOpMCrVTzQ,2023-02-04,J,Human Resources,1,2023-03-27,51
sEUjH1aeRxig43OxIPbDUA,2023-02-05,B,Finance and Accounting,1,2023-03-01,24
pYRjGWtBQgKd2DXG2LwSNQ,2023-02-05,C,Sales,1,2023-02-21,16
2arJD4K9ROig4Y556qiGFg,2023-02-05,D,Human Resources,1,2023-03-05,28
yt-2TnLtTiWzOtn9kbJHYw,2023-02-05,H,Information Technology,1,2023-02-27,22
nHiJLR4sRV6QpkVyZReTHA,2023-02-05,H,Sales,1,2023-03-23,46
60fZLEMPSMSL-z06AT0QUw,2023-02-05,J,Customer Service and Support,1,2023-03-02,25
90gmV5bJRiuYWuX2Ff6g4Q,2023-02-06,B,Customer Service and Support,1,2023-03-12,34
lwFjeuuVRV265UplL_510Q,2023-02-06,B,Customer Service and Support,1,2023-02-23,17
mRgh_wS2SkqSo-5wsX9uQw,2023-02-06,G,Customer Service and Support,1,2023-02-06,0
CZYzMseCSlq7YPcNsBlE3w,2023-02-06,J,Information Technology,1,2023-03-17,39
piDD_BvhRmiGikTXqPytLg,2023-02-07,C,Marketing,1,2023-02-20,13
z68LaFUPQYCvnK-Fq4Q8tw,2023-02-07,D,Human Resources,1,2023-02-25,18
vNRWMB2ZSyCGrJoWM83dqQ,2023-02-07,D,Information Technology,1,2023-03-07,28
O4XYwOQyTrOh1rc-v6fOYA,2023-02-07,F,Finance and Accounting,1,2023-03-07,28
UCEbopwRQvWJZQECPBBXXQ,2023-02-07,F,Marketing,1,2023-04-02,54
07CmekyjS-qq5BjHxAPBaw,2023-02-07,I,Customer Service and Support,1,2023-03-04,25
hNvGcZJ_RH-cI3ZnPjjxmQ,2023-02-07,J,Marketing,1,2023-03-12,33
VxKvd2z9S8WI1lCMo5zMyg,2023-02-08,B,Information Technology,1,2023-03-10,30
-L-4S5fFQsKbPpv0fx3bHw,2023-02-08,B,Marketing,1,2023-03-13,33
4PhVTks4RJezczgbIUmcUA,2023-02-08,C,Customer Service and Support,1,2023-02-10,2
Av3wUiwMQSqU1dp_vKWrVQ,2023-02-08,C,Customer Service and Support,1,2023-02-08,0
auPkqLCjT2ua8LbCxP1sYw,2023-02-08,G,Finance and Accounting,1,2023-02-26,18
X6l1GP1RRj2VsYLV3pVjBw,2023-02-08,G,Information Technology,1,2023-02-25,17
ibbpHR1FRRC4Wy6m74_3LQ,2023-02-08,H,Marketing,1,2023-03-16,36
qn-z9FiZR_yKygM-DLXgVQ,2023-02-08,I,Information Technology,1,2023-03-26,46
dCRdnf3MRUWm1ftys5qLwA,2023-02-08,J,Sales,1,2023-03-17,37
SA22qkxqQlOO9nEgJHH8lg,2023-02-09,C,Finance and Accounting,1,2023-02-15,6
UorRi_SfR3qNW2jwVwgdqQ,2023-02-09,E,Marketing,1,2023-03-03,22
w05FL8_JTmyTI0AyRptlVQ,2023-02-09,F,Marketing,1,2023-04-02,52
KYU8Ts_GSU-lmJTkglAuzA,2023-02-09,H,Sales,1,2023-03-11,30
wJ_ywHJBTLO3Ic0IgaDnVg,2023-02-09,I,Information Technology,1,2023-03-18,37
bQIMM5GJSmG8ygeV_LRJuA,2023-02-10,G,Sales,1,2023-03-15,33
ekq88VrtSRWVBrACWLwwfg,2023-02-10,J,Sales,1,2023-03-28,46
BIwMfbgeSYC12ew2AFWuVA,2023-02-11,B,Sales,1,2023-03-14,31
r8_bHp9RQ--KH3x4fd2B8Q,2023-02-11,C,Human Resources,1,2023-02-26,15
-_ddm43oS1qQ2y2n_f_Flw,2023-02-11,D,Finance and Accounting,1,2023-03-11,28
r03WOYfUTa2lsvfB4VgSVw,2023-02-11,D,Sales,1,2023-03-12,29
hbXN2XBTRKKRfKESQhrKkA,2023-02-11,F,Finance and Accounting,1,2023-03-18,35
-gsPbFw0QPm2yzzx8T7Gcg,2023-02-11,F,Information Technology,1,2023-03-06,23
_0UMooedTYCDdn4lo13Jsw,2023-02-11,G,Customer Service and Support,1,2023-02-27,16
rbZOPhQaSn6d7TWBLV4Kxw,2023-02-11,J,Customer Service and Support,1,2023-03-15,32
guxruDwvSj2xAVDqJYe6gA,2023-02-12,C,Human Resources,1,2023-03-14,30
55kMM5C-SqCwnobFGMETMQ,2023-02-12,E,Customer Service and Support,1,2023-02-27,15
poIGSUskQTCtfNEYJpmCSQ,2023-02-12,E,Human Resources,1,2023-03-01,17
ETSyNq-BTjqN1ykW-6nZRg,2023-02-12,E,Information Technology,1,2023-03-18,34
F1I54sKERZe8RW3D9FAWJg,2023-02-12,I,Information Technology,1,2023-03-31,47
PaZNV7e3TFS1-J74t_3rqQ,2023-02-12,I,Marketing,1,2023-03-21,37
tQOImXmLTN-smM0vL6psKQ,2023-02-12,I,Marketing,1,2023-03-31,47
C_sCsTUtRmOZxFGgrXHIzA,2023-02-13,D,Finance and Accounting,1,2023-02-27,14
GWgYbh4zSFaDvA7GBJ8qRA,2023-02-13,F,Customer Service and Support,1,2023-03-11,26
MMYIyi3qSoC-brlP8oi5AA,2023-02-13,F,Human Resources,1,2023-03-26,41
aT94KjFySnOFp5bFgUqh-Q,2023-02-13,G,Marketing,1,2023-03-25,40
xDAH1E9sQNOXB2mJ9NK9uw,2023-02-14,A,Human Resources,1,2023-03-15,29
IxdL_ThIRZmHnCYgpCtqyA,2023-02-14,C,Information Technology,1,2023-02-14,0
iZV_QAOsR9m37OqXCA2DpA,2023-02-14,C,Information Technology,1,2023-02-21,7
GrPyBJNxSXe5v4HQ6wiFQQ,2023-02-14,G,Customer Service and Support,1,2023-02-25,11
RF8h-A8vTWSrbXEATs36dw,2023-02-14,G,Marketing,1,2023-03-22,36
SJPOE1sSRdCNbf0hquTQWA,2023-02-14,G,Marketing,1,2023-03-09,23
7L4XqSj8SEidS-K1pDWf2A,2023-02-14,G,Sales,1,2023-03-02,16
Zf0cknXkQY2QXlkuH2YPCw,2023-02-14,H,Customer Service and Support,1,2023-03-04,18
WVr_BBjDRwG2F_LGBcJOgg,2023-02-14,I,Human Resources,1,2023-04-08,53
jcj_465pRs2P9xhiyq8AMw,2023-02-14,J,Human Resources,1,2023-03-31,45
LONUd_NKSdKB7rjvLdCM8w,2023-02-15,C,Marketing,1,2023-03-03,16
5sw-AUniRtq4WD9O6pedrw,2023-02-15,H,Finance and Accounting,1,2023-03-13,26
0V-kP0ddQlCTIgWtnUwNdA,2023-02-16,C,Customer Service and Support,1,2023-02-20,4
af8yu23NScWXZ9Gxpowwjw,2023-02-16,D,Sales,1,2023-03-22,34
hVztD4TDTrmSLzNxwwHFyw,2023-02-16,E,Finance and Accounting,1,2023-03-16,28
J6NI80pKQeiiAJcUqNgOdg,2023-02-16,H,Human Resources,1,2023-03-17,29
B6_mZDQeQzO9Dl36m0UUNg,2023-02-16,J,Marketing,1,2023-03-31,43
Bfus0AWcQHWnFzfpK4dpFA,2023-02-16,J,Sales,1,2023-03-29,41
Bq9ByvL8RKO6sIKMZ7xKdw,2023-02-17,C,Customer Service and Support,1,2023-02-18,1
8TyOuvNsRVKtY0rC1ScGNg,2023-02-17,C,Sales,1,2023-02-27,10
XtK0bMgZS-WpWYn7R1Kiqg,2023-02-17,E,Customer Service and Support,1,2023-03-01,12
JY_wosorTXqL_GySZH7YzA,2023-02-17,E,Information Technology,1,2023-03-24,35
UdwqOSlkQtGMhxR4oKT52w,2023-02-17,G,Information Technology,1,2023-03-03,14
6FwcuLy6TFS9qHuIoW-lAA,2023-02-17,J,Information Technology,1,2023-03-24,35
IwjDaWPOTkewHO3SSmjxzw,2023-02-18,F,Marketing,1,2023-04-14,55
15zmkiUCSn-MxSZ23St7yw,2023-02-18,G,Marketing,1,2023-03-05,15
qYmJfzkPTdOzOrH05Ipfiw,2023-02-18,G,Sales,1,2023-03-28,38
epZJORuXRUO0DU_GNrpEGQ,2023-02-18,H,Information Technology,1,2023-03-18,28
uj7sS4kFTuSZfylHv8Foqw,2023-02-18,H,Marketing,1,2023-03-29,39
Ki9GxrjFTJSmq-r1LkWnlA,2023-02-19,B,Marketing,1,2023-04-07,47
GUHtSULnTr6z5376CMgCnQ,2023-02-19,C,Finance and Accounting,1,2023-02-19,0
k4E4ccYwQpWoEhTX6dVn1A,2023-02-19,D,Customer Service and Support,1,2023-03-07,16
-LyNv0bPSxe2YiI5BmVJbQ,2023-02-19,D,Finance and Accounting,1,2023-03-27,36
kBb5oM27Ryym7V1wOwRN0Q,2023-02-19,E,Finance and Accounting,1,2023-03-15,24
P5MlGtHcSN2PRPitUNQH5Q,2023-02-19,H,Marketing,1,2023-03-27,36
h-iG7g4JQC2aZa8a29Z1yg,2023-02-19,J,Customer Service and Support,1,2023-03-25,34
U1iRPeFgT4qaJ_qNfjUBww,2023-02-20,H,Sales,1,2023-03-25,33
1zRyx_M8SKmSVwAAijgleg,2023-02-21,E,Finance and Accounting,1,2023-03-23,30
IM2bNmQMSXKhwfDv-_ixbQ,2023-02-21,E,Information Technology,1,2023-03-24,31
EjCrX2nsRSuM1lsXAXpqjA,2023-02-21,F,Sales,1,2023-03-31,38
gqN7WpFgSymUmJv4BWJb2A,2023-02-21,G,Information Technology,1,2023-03-09,16
yX014TBBRauYGzsL74Vn7Q,2023-02-21,G,Information Technology,1,2023-03-21,28
OxU7psCjTvyn8Xb7oyMa-g,2023-02-21,H,Customer Service and Support,1,2023-03-05,12
4kNptsytSHmO9QoxlEQfCA,2023-02-22,A,Finance and Accounting,1,2023-03-25,31
KSzAi48nTq6HDozo9PhoCw,2023-02-22,B,Human Resources,1,2023-03-23,29
tLhoqvrASci11V2xvxRxUw,2023-02-22,F,Sales,1,2023-04-18,55
VxGFw-YHTleKNndz0Bglyg,2023-02-23,C,Finance and Accounting,1,2023-02-23,0
zyMqxd19T9ucDwSG0ar7xA,2023-02-23,C,Finance and Accounting,1,2023-03-10,15
BmOtlXHKTLq4_WcBCsOUyw,2023-02-23,C,Marketing,1,2023-03-01,6
UW9bJ82XQKudykPk0xklhQ,2023-02-23,D,Customer Service and Support,1,2023-03-26,31
c7NdFXFgTgKiqTf0oJMN_w,2023-02-23,D,Human Resources,1,2023-03-23,28
4zvnzMshTFmsmzKsIDuXFg,2023-02-24,A,Human Resources,1,2023-03-20,24
t6e27su-RGO7c-sfvGVfcw,2023-02-24,B,Marketing,1,2023-03-23,27
p0DoExpNRUaqnaWjc9fKWg,2023-02-25,B,Customer Service and Support,1,2023-03-15,18
gnZfCIacRAeoG7ahXWIZog,2023-02-25,B,Human Resources,1,2023-04-03,37
AVMJuiQQQpWitRoCcZH-yw,2023-02-25,B,Marketing,1,2023-04-02,36
AAp1hUSvRiaVospQz8H6IA,2023-02-25,D,Information Technology,1,2023-03-11,14
ij5j9ZxfQqKiZdb24Req1g,2023-02-25,D,Marketing,1,2023-03-15,18
tozdVw_VQuOjJvd-Dh2fnw,2023-02-25,F,Finance and Accounting,1,2023-03-29,32
_guWV4OuQxixMuiTHqOSzQ,2023-02-25,G,Information Technology,1,2023-03-17,20
mcMme2OCRtqzy7PxyJbnkA,2023-02-25,G,Sales,1,2023-03-10,13
RsqUNjxYQ82fSV3578_d5Q,2023-02-25,I,Customer Service and Support,1,2023-04-01,35
TyutQnesQEu3WjACTyZ0mg,2023-02-26,E,Sales,1,2023-03-25,27
5mEm37PTTFOCrSydVS0j6w,2023-02-26,H,Finance and Accounting,1,2023-03-22,24
bKiO8bE_T7S7WLQeuuowTw,2023-02-26,H,Marketing,1,2023-04-02,35
jWDNHpqUR4ic5GbJGMdsrw,2023-02-26,H,Marketing,1,2023-03-17,19
CVoUkXRFQXqA_k-UVoUwZg,2023-02-26,I,Human Resources,1,2023-04-16,49
TCv_VyzfQ_qjYc2PQ6SbUw,2023-02-26,J,Human Resources,1,2023-04-14,47
0dliZVyCQJysdu8DTO2JIQ,2023-02-27,C,Finance and Accounting,1,2023-03-10,11
6g0ag-H6TjGgDHxoeyBljA,2023-02-27,D,Finance and Accounting,1,2023-03-14,15
_7CuKlQ4TUiSdFKCYwNCXg,2023-02-27,D,Marketing,1,2023-03-26,27
cEHa1FDlSyeZlmBVIkxCYg,2023-02-27,F,Human Resources,1,2023-04-05,37
uKCMzARiRnWxRfFRjvu4aQ,2023-02-27,H,Human Resources,1,2023-04-06,38
5-jKCvbZTqa97lAjgiUgWQ,2023-02-27,I,Information Technology,1,2023-03-28,29
O1g4KW1CQGacnM5EKTZTSA,2023-02-28,B,Sales,1,2023-04-10,41
xmqGpGF0Rtixseao8OJkOg,2023-02-28,B,Sales,1,2023-04-08,39
byNIsX3pRqKeheffozcP2Q,2023-02-28,E,Sales,1,2023-03-19,19
utjinPN7TGKUVn2vfmAbgQ,2023-03-01,B,Sales,1,2023-04-07,37
u9YvG0GzQhK9qoqzQ3UrWw,2023-03-01,F,Customer Service and Support,1,2023-03-30,29
avvyyY2YTXS9zokaiVVfDA,2023-03-01,G,Finance and Accounting,1,2023-03-22,21
FuNaWxIWQYC5AtAxLIg4HA,2023-03-01,I,Sales,1,2023-04-15,45
dY_j4AOISpmApxUvkOx6Eg,2023-03-02,A,Sales,1,2023-04-01,30
ZPc7DdgGQmCku6A7twgtuw,2023-03-02,B,Information Technology,1,2023-04-08,37
2YTQ6nq2Tfib0Pw9T_SZeg,2023-03-02,B,Marketing,1,2023-04-15,44
h-X0SBPGRA6Iul0UFWnQCg,2023-03-02,D,Marketing,1,2023-04-12,41
7xSqaNKlS5-5CPrbE4MSXQ,2023-03-02,F,Customer Service and Support,1,2023-03-28,26
fYV8fakUTt6JIykvFySLlw,2023-03-02,F,Human Resources,1,2023-04-12,41
e-0iA3pxRVqdr39oGuNgKg,2023-03-02,G,Finance and Accounting,1,2023-03-18,16
3ZFH2zv-TE-X6CZOLHq45Q,2023-03-02,I,Sales,1,2023-04-16,45
L74hKby4SO6AyEZ90luLHg,2023-03-02,J,Marketing,1,2023-04-12,41
ese1qxLcQoeM5x4NOq5vRw,2023-03-03,B,Sales,1,2023-04-07,35
iAxknf6HReaZR1AU2sjNAA,2023-03-03,C,Marketing,1,2023-03-28,25
1tHd4rcKQGyqUlsWOkhvLQ,2023-03-03,C,Sales,1,2023-03-10,7
jdBH5oDnQpuHPbeNAy2Q7Q,2023-03-03,E,Marketing,1,2023-04-01,29
Mg96ITBoTtewC_ghgAJqNA,2023-03-03,J,Information Technology,1,2023-03-21,18
_w0x3iXtQ8GqWYorzRZ6gg,2023-03-03,J,Information Technology,1,2023-04-11,39
1KtHATyfRFSssVyGsurV_w,2023-03-04,A,Customer Service and Support,1,2023-04-04,31
36-QjmQxRBGLouXVk7ADGw,2023-03-04,B,Information Technology,1,2023-04-03,30
X_MwxiImRY6ML6NAl7AhQA,2023-03-04,D,Finance and Accounting,1,2023-03-24,20
syiAIpQpTf6IKX3uqP48ig,2023-03-04,D,Human Resources,1,2023-04-15,42
mXi2YUQsRNGbniUqXYyu1Q,2023-03-04,H,Customer Service and Support,1,2023-03-23,19
VW4pvYImS6WMXu9CsZ7EJQ,2023-03-04,H,Marketing,1,2023-04-01,28
Fq2Z_AnBQJ2P6ao8dDIz3w,2023-03-05,E,Finance and Accounting,1,2023-03-31,26
UhfsE5AOQuCI-zcNnwLg-w,2023-03-05,I,Sales,1,2023-04-19,45
uyPt9_6IQLW7-M0_NPaNig,2023-03-06,B,Finance and Accounting,1,2023-04-25,50
RWbo_I1vQ_iR7RJ4MY_vEQ,2023-03-06,B,Marketing,1,2023-04-18,43
jC1-d5esSHK2G3XVR9-UZQ,2023-03-06,F,Human Resources,1,2023-04-16,41
tlraSnR2TYO6UgmED5lOnA,2023-03-06,F,Human Resources,1,2023-04-03,28
FSm8xg6hQYudJq9gNAmnxQ,2023-03-06,G,Finance and Accounting,1,2023-03-24,18
